inv_no,billed_on,zimmer_cust_no,customer,sku_id,description,cat_name,customer_po,qty,price,net_sales_amount,commission_rate,Commission Total,Year,Month
951904,11/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.102.06,H PLATE 6 HOLES,Jace,620673,2,381,762,19,145,2022,11
951904,11/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.104.06,O PLATE 6 HOLES,Jace,620673,1,381,381,19,72,2022,11
951940,11/9/22,08846901,CLEVELAND CLINIC INDIAN RIVER,046-031,SW #6 18IN CCS1 2PK 12PK,Single Use,00000000000CCF22773443,3,131,393,19,75,2022,11
951941,11/9/22,08846901,CLEVELAND CLINIC INDIAN RIVER,046-031,SW #6 18IN CCS1 2PK 12PK,Single Use,00000000000CCF22793855,3,131,393,19,75,2022,11
952712,11/10/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200555910,8,67,534,19,101,2022,11
952712,11/10/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200555910,2,670,1340,19,255,2022,11
952712,11/10/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200555910,2,80,160,19,30,2022,11
953033,11/11/22,12267201,MARTIN MEMORIAL HOSPITAL,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22844678,3,215,645,19,123,2022,11
952964,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333616795,2,100,200,19,38,2022,11
952964,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,333616795,8,52,416,19,79,2022,11
952964,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333616795,1,1411,1411,19,268,2022,11
952962,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333616817,2,100,200,19,38,2022,11
952962,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,333616817,8,52,416,19,79,2022,11
952962,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333616817,1,1411,1411,19,268,2022,11
952963,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333616818,2,100,200,19,38,2022,11
952963,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333616818,8,52,416,19,79,2022,11
952963,11/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333616818,1,1411,1411,19,268,2022,11
953297,11/14/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200554956,8,67,534,19,101,2022,11
953297,11/14/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200554956,2,1340,1340,19,255,2022,11
953297,11/14/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200554956,2,80,160,19,30,2022,11
953650,11/15/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,00000000000RESTOCK-JDW,10,0,0,19,0,2022,11
953766,11/15/22,00006612,ALEX PAINO,74-0003,SL360 SINGLE X-PLATE IMPLANT,DI,00000000000RESTOCK-JDW,8,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,100.035.14,LOCKING SCREW 14MM BLUE,DI,0000000WKLY15NOV2022AP,4,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,100.035.16,LOCKING SCREW 16MM GOLD,DI,0000000WKLY15NOV2022AP,6,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,100.035.18,LOCKING SCREW 18MM GREEN,DI,0000000WKLY15NOV2022AP,4,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,115.103.04,BOX PLATE 4 HOLES,DI,0000000WKLY15NOV2022AP,1,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,0000000WKLY15NOV2022AP,22,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,0000000WKLY15NOV2022AP,28,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,0000000WKLY15NOV2022AP,4,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,0000000WKLY15NOV2022AP,4,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,0000000WKLY15NOV2022AP,12,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,0000000WKLY15NOV2022AP,24,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,0000000WKLY15NOV2022AP,20,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,0000000WKLY15NOV2022AP,8,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,0000000WKLY15NOV2022AP,4,0,0,19,0,2022,11
953932,11/15/22,00006612,ALEX PAINO,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,DI,0000000WKLY15NOV2022AP,2,0,0,19,0,2022,11
953641,11/15/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200555911,4,67,267,19,51,2022,11
953641,11/15/22,23446901,DELRAY MEDICAL CENTER,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,200555911,4,67,267,19,51,2022,11
953641,11/15/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200555911,2,670,1340,19,255,2022,11
953641,11/15/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200555911,2,80,160,19,30,2022,11
953642,11/15/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200556228,4,67,267,19,51,2022,11
953642,11/15/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556228,4,67,267,19,51,2022,11
953642,11/15/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556228,2,670,1340,19,255,2022,11
953642,11/15/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556228,2,80,160,19,30,2022,11
954428,11/16/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,360,0,0,0,19,0,2022,11
954264,11/16/22,00006612,ALEX PAINO,74-1193,SL360 MANUBRIUM BONE PUNCH,DI,00000000000RESTOCK-JDW,1,0,0,19,0,2022,11
954161,11/16/22,12267201,MARTIN MEMORIAL HOSPITAL,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22793457,3,215,645,19,123,2022,11
954206,11/16/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200554956,8,67,534,19,101,2022,11
954206,11/16/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200554956,2,1340,1340,19,255,2022,11
954206,11/16/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200554956,2,80,160,19,30,2022,11
954207,11/16/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556229,8,67,534,19,101,2022,11
954207,11/16/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556229,2,1340,1340,19,255,2022,11
954207,11/16/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556229,2,80,160,19,30,2022,11
954208,11/16/22,23446901,DELRAY MEDICAL CENTER,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,200556233,2,179,358,19,68,2022,11
954208,11/16/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556233,8,67,534,19,101,2022,11
954208,11/16/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556233,2,670,1340,19,255,2022,11
954208,11/16/22,23446901,DELRAY MEDICAL CENTER,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,200556233,2,80,160,19,30,2022,11
954215,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333617055,1,100,100,19,19,2022,11
954215,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333617055,8,52,416,19,79,2022,11
954215,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333617055,1,1411,1411,19,268,2022,11
954213,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333617067,1,100,100,19,19,2022,11
954213,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,333617067,8,52,416,19,79,2022,11
954213,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333617067,1,1411,1411,19,268,2022,11
954212,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333617071,2,100,200,19,38,2022,11
954212,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333617071,8,52,416,19,79,2022,11
954212,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333617071,1,1411,1411,19,268,2022,11
954214,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333617072,2,100,200,19,38,2022,11
954214,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333617072,8,52,416,19,79,2022,11
954214,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,3.34E+08,1,1411,1411,19,268,2022,11
954211,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,3.34E+08,2,100,200,19,38,2022,11
954211,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,3.34E+08,4,52,208,19,40,2022,11
954211,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,3.34E+08,12,52,624,19,119,2022,11
954211,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,3.34E+08,1,3620,3620,19,688,2022,11
954353,11/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,040-337,DW SS#6 14IN CCS#1 NDL 4PK12PK,Single Use,3.34E+11,2,1431,2862,19,544,2022,11
954797,11/17/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,3.60E+02,4,0,0,19,0,2022,11
954856,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,70-2001,HIGH TORQUE DRIVER,RibFix Adv,1.17E+06,2,80,160,19,30,2022,11
954856,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,1.17E+06,8,50,400,19,76,2022,11
954856,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,1.17E+06,4,50,200,19,38,2022,11
954856,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,1.17E+06,1,2600,2600,19,494,2022,11
954857,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,70-2001,HIGH TORQUE DRIVER,RibFix Adv,1.17E+06,2,80,160,19,30,2022,11
954857,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,1.17E+06,8,50,400,19,76,2022,11
954857,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,1.17E+06,4,50,200,19,38,2022,11
954857,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,1171002,1,2600,2600,19,494,2022,11
954858,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,1171003,8,50,400,19,76,2022,11
954858,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,1171003,12,50,600,19,114,2022,11
954858,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2622,PLATE 4 HOLE SQUARE,SternaLock,1171003,1,444,444,19,84,2022,11
954858,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2636,PLATE 4 HOLE WITH GAP,SternaLock,1171003,2,444,888,19,169,2022,11
954858,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,1171003,1,2600,2600,19,494,2022,11
954859,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,70-2001,HIGH TORQUE DRIVER,RibFix Adv,1175386,2,80,160,19,30,2022,11
954859,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,1175386,6,50,300,19,57,2022,11
954859,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,1175386,6,50,300,19,57,2022,11
954859,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,1175386,1,2600,2600,19,494,2022,11
954860,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,70-2001,HIGH TORQUE DRIVER,RibFix Adv,1175387,2,80,160,19,30,2022,11
954860,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,1175387,8,50,400,19,76,2022,11
954860,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,1175387,4,50,200,19,38,2022,11
954860,11/17/22,01759101,BAPTIST HEALTH BOCA RATON,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,1175387,1,2600,2600,19,494,2022,11
954759,11/17/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,11
954759,11/17/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,11
954759,11/17/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,2,870,870,19,165,2022,11
954759,11/17/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,11
954765,11/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-14-S4,TRITIUM SCR 2.7X14MM 4PK ST,Tritium,333579722,2,216,432,19,82,2022,11
954765,11/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-30-14-S2,TRITIUM SCR 3.0X14MM 2PK ST,Tritium,333579722,1,108,108,19,21,2022,11
954765,11/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,3.34E+08,2,603,1206,19,229,2022,11
954765,11/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,3.34E+08,2,70,140,19,27,2022,11
955634,11/18/22,23446901,DELRAY MEDICAL CENTER,046-267,DW SS #6 14INCCS2 3PK 12PK,Single Use,2.01E+08,3,1073,3219,19,612,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.14,LOCKING SCREW 14MM BLUE,Jace,626446,4,59,236,19,45,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.16,LOCKING SCREW 16MM GOLD,Jace,626446,6,59,354,19,67,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.18,LOCKING SCREW 18MM GREEN,Jace,626446,4,59,236,19,45,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.103.04,BOX PLATE 4 HOLES,Jace,626446,1,362,362,19,69,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.203.04,BRIDGE BOX PLATE 4 HOLE BLUE,Jace,626446,1,574,574,19,109,2022,11
955755,11/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.602.06,H PLATE 6 HOLES CONCAVE,Jace,626446,1,487,487,19,93,2022,11
955814,11/21/22,08846901,CLEVELAND CLINIC INDIAN RIVER,046-031,SW #6 18IN CCS1 2PK 12PK,Single Use,00000000000CCF22755581,3,131,393,19,75,2022,11
956247,11/21/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,16,52,832,19,158,2022,11
956247,11/21/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,2,435,870,19,165,2022,11
956247,11/21/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,11
956018,11/21/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200556652,8,67,534,19,101,2022,11
956018,11/21/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556652,2,670,1340,19,255,2022,11
956018,11/21/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556652,2,80,160,19,30,2022,11
956019,11/21/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200556791,4,67,267,19,51,2022,11
956019,11/21/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556791,4,67,267,19,51,2022,11
956019,11/21/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200556791,1,67,67,19,13,2022,11
956019,11/21/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556791,2,670,1340,19,255,2022,11
956019,11/21/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556791,2,80,160,19,30,2022,11
956020,11/21/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200556791,4,67,267,19,51,2022,11
956020,11/21/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556791,4,67,267,19,51,2022,11
956020,11/21/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200556791,1,67,67,19,13,2022,11
956020,11/21/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556791,2,670,1340,19,255,2022,11
956020,11/21/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556791,2,80,160,19,30,2022,11
956300,11/22/22,00006612,ALEX PAINO,73-1194,STERNALOCK BLADE,DI,0000000WKLY04OCT2022AP,2,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,111-ED-050,JEIL POWER DRIVER SINGLE USE,DI,0000000WKLY22NOV2022AP,2,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,115.203.04,BRIDGE BOX PLATE 4 HOLE BLUE,DI,0000000WKLY22NOV2022AP,1,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,115.602.06,H PLATE 6 HOLES CONCAVE,DI,0000000WKLY22NOV2022AP,1,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,0000000WKLY22NOV2022AP,8,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,0000000WKLY22NOV2022AP,28,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,0000000WKLY22NOV2022AP,4,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,76-2408,RIBFIX BLU SCR S/D-LK 2.4X8MM,DI,0000000WKLY22NOV2022AP,4,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,76-2412,RIBFIX BLU SCR S/D-LK 2.4X12MM,DI,0000000WKLY22NOV2022AP,2,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,76-2602,RIBFIX BLU 12 HOLE PREBENT PLT,DI,0000000WKLY22NOV2022AP,1,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,0000000WKLY22NOV2022AP,8,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,0000000WKLY22NOV2022AP,8,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,DI,0000000WKLY22NOV2022AP,1,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,DI,0000000WKLY22NOV2022AP,1,0,0,19,0,2022,11
956684,11/22/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,0000000WKLY22NOV2022AP,4,0,0,19,0,2022,11
956744,11/22/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,080-401,RSP 4.0MM 6BOX ST,Single Use,628393,3,113,340,19,65,2022,11
957060,11/23/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200556995,4,67,267,19,51,2022,11
957060,11/23/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200556995,4,67,267,19,51,2022,11
957060,11/23/22,23446901,DELRAY MEDICAL CENTER,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,Tritium,200556995,1,67,67,19,13,2022,11
957060,11/23/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200556995,2,670,1340,19,255,2022,11
957060,11/23/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200556995,2,80,160,19,30,2022,11
957065,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333617516,1,100,100,19,19,2022,11
957065,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333617516,8,52,416,19,79,2022,11
957065,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,3.34E+08,1,1411,1411,19,268,2022,11
957064,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,3.34E+08,1,100,100,19,19,2022,11
957064,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,3.34E+08,8,52,416,19,79,2022,11
957064,11/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,333617517,1,1411,1411,19,268,2022,11
957776,11/28/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,00000000000RESTOCK-JDW,10,0,0,19,0,2022,11
957775,11/28/22,00006612,ALEX PAINO,323.0010,RIBFIX ADV BRAD PT 4.0MM DRILL,DI,000000WKLY29NOV2022AP2,1,0,0,19,0,2022,11
957774,11/28/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,0restock Alex Paino/TJ,60,0,0,19,0,2022,11
683267,11/28/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,-20,7,-140,19,-27,2022,11
683268,11/28/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,-4,52,-208,19,-40,2022,11
683268,11/28/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,-1,435,-435,19,-83,2022,11
958012,11/29/22,00006612,ALEX PAINO,323.1001,RIBFIX ADV SHORT BRIDGE,DI,00000000000RESTOCK-JDW,5,0,0,19,0,2022,11
